carriers,locs,techs,timesteps,carrier_prod
Power,SICI,Hydroror_PP_ex,2019-04-03 02:00:00,108646.23964999999
Power,SICI,Hydroror_PP_ex,2019-04-03 03:00:00,108646.23964999999
Power,SICI,Hydroror_PP_ex,2019-04-03 04:00:00,108722.0056
Power,SICI,Hydroror_PP_ex,2019-04-03 05:00:00,108704.35277
Power,SICI,Hydroror_PP_ex,2019-04-03 06:00:00,108648.91401000001
Power,SICI,Hydroror_PP_ex,2019-04-03 07:00:00,108628.2938
Power,SICI,Hydroror_PP_ex,2019-04-03 08:00:00,108628.2938
Power,SICI,Hydroror_PP_ex,2019-04-03 09:00:00,108628.2938
Power,SICI,Hydroror_PP_ex,2019-04-03 10:00:00,108628.2938
Power,SICI,Hydroror_PP_ex,2019-04-03 11:00:00,108628.2938
Power,SICI,Hydroror_PP_ex,2019-04-03 12:00:00,108326.19655
Power,SICI,Hydroror_PP_ex,2019-04-03 13:00:00,107989.65606000001
Power,SICI,Hydroror_PP_ex,2019-04-03 14:00:00,108963.20266
Power,SICI,Hydroror_PP_ex,2019-04-03 15:00:00,109168.26193
Power,SICI,Hydroror_PP_ex,2019-04-03 16:00:00,108259.24837
Power,SICI,Hydroror_PP_ex,2019-04-03 17:00:00,107957.19298
Power,SICI,Hydroror_PP_ex,2019-04-03 18:00:00,108011.66844000001
Power,SICI,Hydroror_PP_ex,2019-04-03 19:00:00,108011.66844000001
Power,SICI,Hydroror_PP_ex,2019-04-03 20:00:00,107837.95841
Power,SICI,Hydroror_PP_ex,2019-04-03 21:00:00,107837.95841
Power,SICI,Hydroror_PP_ex,2019-04-03 22:00:00,107837.95841
Power,SICI,Hydroror_PP_ex,2019-04-03 23:00:00,107837.95841
Power,SICI,Oil_PP_ex,2019-04-01 00:00:00,1321871.276766
Power,SICI,Oil_PP_ex,2019-04-01 01:00:00,1251395.597772
Power,SICI,Oil_PP_ex,2019-04-01 02:00:00,1136190.097772
Power,SICI,Oil_PP_ex,2019-04-01 03:00:00,1077008.959776
Power,SICI,Oil_PP_ex,2019-04-01 04:00:00,1115036.459776
Power,SICI,Oil_PP_ex,2019-04-01 05:00:00,1217572.959776
Power,SICI,Oil_PP_ex,2019-04-01 06:00:00,1288451.220264
Power,SICI,Oil_PP_ex,2019-04-01 07:00:00,1369231.3398179999
Power,SICI,Oil_PP_ex,2019-04-01 08:00:00,1230928.8398179999
Power,SICI,Oil_PP_ex,2019-04-01 09:00:00,1111545.2202640001
Power,SICI,Oil_PP_ex,2019-04-01 10:00:00,905958.1893550188
Power,SICI,Oil_PP_ex,2019-04-01 11:00:00,591170.5578916715
Power,SICI,Oil_PP_ex,2019-04-01 12:00:00,138982.62683876744
Power,SICI,Oil_PP_ex,2019-04-01 13:00:00,156461.23293044884
Power,SICI,Oil_PP_ex,2019-04-01 14:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-01 15:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-01 16:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-01 17:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-01 18:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-01 19:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-01 20:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-01 21:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-01 22:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-01 23:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-02 00:00:00,1329744.782736
Power,SICI,Oil_PP_ex,2019-04-02 01:00:00,1244254.481632
Power,SICI,Oil_PP_ex,2019-04-02 02:00:00,1216919.106752
Power,SICI,Oil_PP_ex,2019-04-02 03:00:00,1211167.076912
Power,SICI,Oil_PP_ex,2019-04-02 04:00:00,1252654.871326
Power,SICI,Oil_PP_ex,2019-04-02 05:00:00,1341790.527786
Power,SICI,Oil_PP_ex,2019-04-02 06:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-02 07:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-02 08:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-02 09:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-02 10:00:00,1128805.1563259999
Power,SICI,Oil_PP_ex,2019-04-02 11:00:00,1190101.4063259999
Power,SICI,Oil_PP_ex,2019-04-02 12:00:00,0.0
Power,SICI,Oil_PP_ex,2019-04-02 13:00:00,0.0
Power,SICI,Oil_PP_ex,2019-04-02 14:00:00,717908.7557748511
Power,SICI,Oil_PP_ex,2019-04-02 15:00:00,1217000.745786
Power,SICI,Oil_PP_ex,2019-04-02 16:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-02 17:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-02 18:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-02 19:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-02 20:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-02 21:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-02 22:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-02 23:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-03 00:00:00,1382427.544392
Power,SICI,Oil_PP_ex,2019-04-03 01:00:00,1271732.94435
Power,SICI,Oil_PP_ex,2019-04-03 02:00:00,1226326.94435
Power,SICI,Oil_PP_ex,2019-04-03 03:00:00,1221243.69435
Power,SICI,Oil_PP_ex,2019-04-03 04:00:00,1267693.610992
Power,SICI,Oil_PP_ex,2019-04-03 05:00:00,1373432.403246
Power,SICI,Oil_PP_ex,2019-04-03 06:00:00,1389119.1352380002
Power,SICI,Oil_PP_ex,2019-04-03 07:00:00,1311257.544392
Power,SICI,Oil_PP_ex,2019-04-03 08:00:00,1064606.294392
Power,SICI,Oil_PP_ex,2019-04-03 09:00:00,637695.794392
Power,SICI,Oil_PP_ex,2019-04-03 10:00:00,494155.04439199995
Power,SICI,Oil_PP_ex,2019-04-03 11:00:00,368828.54439199995
Power,SICI,Oil_PP_ex,2019-04-03 12:00:00,482691.8626019999
Power,SICI,Oil_PP_ex,2019-04-03 13:00:00,429634.35945999995
Power,SICI,Oil_PP_ex,2019-04-03 14:00:00,409090.761372
Power,SICI,Oil_PP_ex,2019-04-03 15:00:00,617080.8703419999
Power,SICI,Oil_PP_ex,2019-04-03 16:00:00,769640.933918
Power,SICI,Oil_PP_ex,2019-04-03 17:00:00,1000061.4581559999
Power,SICI,Oil_PP_ex,2019-04-03 18:00:00,1242115.237992
Power,SICI,Oil_PP_ex,2019-04-03 19:00:00,1410000.0
Power,SICI,Oil_PP_ex,2019-04-03 20:00:00,1284194.7626909127
Power,SICI,Oil_PP_ex,2019-04-03 21:00:00,1044412.2626909127
Power,SICI,Oil_PP_ex,2019-04-03 22:00:00,724510.7626909127
Power,SICI,Oil_PP_ex,2019-04-03 23:00:00,416272.5126909127
Power,SICI,PHS_PP_ex,2019-04-01 00:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 01:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 02:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 03:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 04:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 05:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 06:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 07:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 08:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 09:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 10:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 11:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 12:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 13:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 14:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 15:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 16:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 17:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 18:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 19:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 20:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 21:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 22:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 23:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 00:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 01:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 02:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 03:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 04:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 05:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 06:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 07:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 08:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 09:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 10:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 11:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 12:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 13:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 14:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 15:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 16:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 17:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 18:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 19:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 20:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 21:00:00,9.370902756823499
Power,SICI,PHS_PP_ex,2019-04-02 22:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 23:00:00,0.37795603010370005
Power,SICI,PHS_PP_ex,2019-04-03 00:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 01:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 02:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 03:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 04:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 05:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 06:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 07:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 08:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 09:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 10:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 11:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 12:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 13:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 14:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 15:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 16:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 17:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 18:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 19:00:00,3.7759156353583503
Power,SICI,PHS_PP_ex,2019-04-03 20:00:00,0.18760308743595
Power,SICI,PHS_PP_ex,2019-04-03 21:00:00,0.18760308743595
Power,SICI,PHS_PP_ex,2019-04-03 22:00:00,0.18760308743595
Power,SICI,PHS_PP_ex,2019-04-03 23:00:00,0.18760308743595
Power,SICI,PV_PP_ex,2019-04-01 00:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 01:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 02:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 03:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 04:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 05:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 06:00:00,51111.0
Power,SICI,PV_PP_ex,2019-04-01 07:00:00,191193.0
Power,SICI,PV_PP_ex,2019-04-01 08:00:00,301618.0
Power,SICI,PV_PP_ex,2019-04-01 09:00:00,338216.0
Power,SICI,PV_PP_ex,2019-04-01 10:00:00,331275.0
Power,SICI,PV_PP_ex,2019-04-01 11:00:00,289629.0
Power,SICI,PV_PP_ex,2019-04-01 12:00:00,248614.0
Power,SICI,PV_PP_ex,2019-04-01 13:00:00,189300.0
Power,SICI,PV_PP_ex,2019-04-01 14:00:00,144499.0
Power,SICI,PV_PP_ex,2019-04-01 15:00:00,88970.99999999999
Power,SICI,PV_PP_ex,2019-04-01 16:00:00,37860.0
Power,SICI,PV_PP_ex,2019-04-01 17:00:00,7572.0
Power,SICI,PV_PP_ex,2019-04-01 18:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 19:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 20:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 21:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 22:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 23:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 00:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 01:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 02:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 03:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 04:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 05:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 06:00:00,18299.0
Power,SICI,PV_PP_ex,2019-04-02 07:00:00,85185.0
Power,SICI,PV_PP_ex,2019-04-02 08:00:00,172894.0
Power,SICI,PV_PP_ex,2019-04-02 09:00:00,252400.0
Power,SICI,PV_PP_ex,2019-04-02 10:00:00,309190.0
Power,SICI,PV_PP_ex,2019-04-02 11:00:00,333168.0
Power,SICI,PV_PP_ex,2019-04-02 12:00:00,330013.0
Power,SICI,PV_PP_ex,2019-04-02 13:00:00,293415.0
Power,SICI,PV_PP_ex,2019-04-02 14:00:00,218325.99999999997
Power,SICI,PV_PP_ex,2019-04-02 15:00:00,129986.0
Power,SICI,PV_PP_ex,2019-04-02 16:00:00,60576.0
Power,SICI,PV_PP_ex,2019-04-02 17:00:00,13882.0
Power,SICI,PV_PP_ex,2019-04-02 18:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 19:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 20:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 21:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 22:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 23:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 00:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 01:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 02:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 03:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 04:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 05:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 06:00:00,42908.0
Power,SICI,PV_PP_ex,2019-04-03 07:00:00,123676.0
Power,SICI,PV_PP_ex,2019-04-03 08:00:00,223374.0
Power,SICI,PV_PP_ex,2019-04-03 09:00:00,345157.0
Power,SICI,PV_PP_ex,2019-04-03 10:00:00,393744.0
Power,SICI,PV_PP_ex,2019-04-03 11:00:00,427187.00000000006
Power,SICI,PV_PP_ex,2019-04-03 12:00:00,346419.0
Power,SICI,PV_PP_ex,2019-04-03 13:00:00,309190.0
Power,SICI,PV_PP_ex,2019-04-03 14:00:00,288367.0
Power,SICI,PV_PP_ex,2019-04-03 15:00:00,220218.99999999997
Power,SICI,PV_PP_ex,2019-04-03 16:00:00,133772.0
Power,SICI,PV_PP_ex,2019-04-03 17:00:00,38491.0
Power,SICI,PV_PP_ex,2019-04-03 18:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 19:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 20:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 21:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 22:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 23:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 00:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 01:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 02:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 03:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 04:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 05:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 06:00:00,91206.0
Power,SICI,PV_roof_ex,2019-04-01 07:00:00,341178.0
Power,SICI,PV_roof_ex,2019-04-01 08:00:00,538228.0
Power,SICI,PV_roof_ex,2019-04-01 09:00:00,603536.0
Power,SICI,PV_roof_ex,2019-04-01 10:00:00,591150.0
Power,SICI,PV_roof_ex,2019-04-01 11:00:00,516834.0
Power,SICI,PV_roof_ex,2019-04-01 12:00:00,443644.0
Power,SICI,PV_roof_ex,2019-04-01 13:00:00,337800.0
Power,SICI,PV_roof_ex,2019-04-01 14:00:00,257854.0
Power,SICI,PV_roof_ex,2019-04-01 15:00:00,158765.99999999997
Power,SICI,PV_roof_ex,2019-04-01 16:00:00,67560.0
Power,SICI,PV_roof_ex,2019-04-01 17:00:00,13512.0
Power,SICI,PV_roof_ex,2019-04-01 18:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 19:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 20:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 21:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 22:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 23:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 00:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 01:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 02:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 03:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 04:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 05:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 06:00:00,32654.0
Power,SICI,PV_roof_ex,2019-04-02 07:00:00,152010.0
Power,SICI,PV_roof_ex,2019-04-02 08:00:00,308524.0
Power,SICI,PV_roof_ex,2019-04-02 09:00:00,450400.0
Power,SICI,PV_roof_ex,2019-04-02 10:00:00,551740.0
Power,SICI,PV_roof_ex,2019-04-02 11:00:00,594528.0
Power,SICI,PV_roof_ex,2019-04-02 12:00:00,588898.0
Power,SICI,PV_roof_ex,2019-04-02 13:00:00,523590.0
Power,SICI,PV_roof_ex,2019-04-02 14:00:00,389596.0
Power,SICI,PV_roof_ex,2019-04-02 15:00:00,231956.0
Power,SICI,PV_roof_ex,2019-04-02 16:00:00,108096.0
Power,SICI,PV_roof_ex,2019-04-02 17:00:00,24772.0
Power,SICI,PV_roof_ex,2019-04-02 18:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 19:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 20:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 21:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 22:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 23:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 00:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 01:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 02:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 03:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 04:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 05:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 06:00:00,76568.0
Power,SICI,PV_roof_ex,2019-04-03 07:00:00,220696.0
Power,SICI,PV_roof_ex,2019-04-03 08:00:00,398604.0
Power,SICI,PV_roof_ex,2019-04-03 09:00:00,615922.0
Power,SICI,PV_roof_ex,2019-04-03 10:00:00,702624.0
Power,SICI,PV_roof_ex,2019-04-03 11:00:00,762302.0
Power,SICI,PV_roof_ex,2019-04-03 12:00:00,618174.0
Power,SICI,PV_roof_ex,2019-04-03 13:00:00,551740.0
Power,SICI,PV_roof_ex,2019-04-03 14:00:00,514582.0
Power,SICI,PV_roof_ex,2019-04-03 15:00:00,392974.0
Power,SICI,PV_roof_ex,2019-04-03 16:00:00,238712.0
Power,SICI,PV_roof_ex,2019-04-03 17:00:00,68686.0
Power,SICI,PV_roof_ex,2019-04-03 18:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 19:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 20:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 21:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 22:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 23:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 00:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 01:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 02:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 03:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 04:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 05:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 06:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 07:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 08:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 09:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 10:00:00,16194.900462981055
Power,SICI,Trans:SUD,2019-04-01 11:00:00,563738.7898803286
Power,SICI,Trans:SUD,2019-04-01 12:00:00,1058286.8557292325
Power,SICI,Trans:SUD,2019-04-01 13:00:00,1047937.4996375511
Power,SICI,Trans:SUD,2019-04-01 14:00:00,45008.02778599993
Power,SICI,Trans:SUD,2019-04-01 15:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 16:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 17:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 18:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 19:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 20:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 21:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 22:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 23:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 00:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 01:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 02:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 03:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 04:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 05:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 06:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 07:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 08:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 09:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 10:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 11:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 12:00:00,807755.0881359999
Power,SICI,Trans:SUD,2019-04-02 13:00:00,689036.997302
Power,SICI,Trans:SUD,2019-04-02 14:00:00,167321.83236114893
Power,SICI,Trans:SUD,2019-04-02 15:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 16:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 17:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 18:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 19:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 20:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 21:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 22:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 23:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 00:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 01:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 02:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 03:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 04:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 05:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 06:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 07:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 08:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 09:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 10:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 11:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 12:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 13:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 14:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 15:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 16:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 17:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 18:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 19:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 20:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 21:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 22:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 23:00:00,0.0
Power,SICI,Wind_PP_ex,2019-04-01 00:00:00,34016.0
Power,SICI,Wind_PP_ex,2019-04-01 01:00:00,31890.0
Power,SICI,Wind_PP_ex,2019-04-01 02:00:00,74410.0
Power,SICI,Wind_PP_ex,2019-04-01 03:00:00,95670.0
Power,SICI,Wind_PP_ex,2019-04-01 04:00:00,76536.0
Power,SICI,Wind_PP_ex,2019-04-01 05:00:00,91417.99999999999
Power,SICI,Wind_PP_ex,2019-04-01 06:00:00,61654.0
Power,SICI,Wind_PP_ex,2019-04-01 07:00:00,19134.0
Power,SICI,Wind_PP_ex,2019-04-01 08:00:00,23386.0
Power,SICI,Wind_PP_ex,2019-04-01 09:00:00,91417.99999999999
Power,SICI,Wind_PP_ex,2019-04-01 10:00:00,144568.0
Power,SICI,Wind_PP_ex,2019-04-01 11:00:00,184962.0
Power,SICI,Wind_PP_ex,2019-04-01 12:00:00,225356.0
Power,SICI,Wind_PP_ex,2019-04-01 13:00:00,278506.0
Power,SICI,Wind_PP_ex,2019-04-01 14:00:00,295514.0
Power,SICI,Wind_PP_ex,2019-04-01 15:00:00,240238.0
Power,SICI,Wind_PP_ex,2019-04-01 16:00:00,165828.0
Power,SICI,Wind_PP_ex,2019-04-01 17:00:00,123308.0
Power,SICI,Wind_PP_ex,2019-04-01 18:00:00,99922.0
Power,SICI,Wind_PP_ex,2019-04-01 19:00:00,80788.0
Power,SICI,Wind_PP_ex,2019-04-01 20:00:00,59528.0
Power,SICI,Wind_PP_ex,2019-04-01 21:00:00,44646.0
Power,SICI,Wind_PP_ex,2019-04-01 22:00:00,46772.0
