costs,locs,techs,timesteps,cost_var
co2,CNOR,Trans:CSUD,2019-04-02 07:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-02 08:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-02 09:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-02 10:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-02 11:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-02 12:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-02 13:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-02 14:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-02 15:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-02 16:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-02 17:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-02 18:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-02 19:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-02 20:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-02 21:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-02 22:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-02 23:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 00:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 01:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 02:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 03:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 04:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 05:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 06:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 07:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 08:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 09:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 10:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 11:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 12:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 13:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 14:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 15:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 16:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 17:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 18:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 19:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 20:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 21:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 22:00:00,0.0
co2,CNOR,Trans:CSUD,2019-04-03 23:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 00:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 01:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 02:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 03:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 04:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 05:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 06:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 07:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 08:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 09:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 10:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 11:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 12:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 13:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 14:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 15:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 16:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 17:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 18:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 19:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 20:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 21:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 22:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-01 23:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 00:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 01:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 02:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 03:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 04:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 05:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 06:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 07:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 08:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 09:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 10:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 11:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 12:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 13:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 14:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 15:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 16:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 17:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 18:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 19:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 20:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 21:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 22:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-02 23:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 00:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 01:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 02:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 03:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 04:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 05:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 06:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 07:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 08:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 09:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 10:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 11:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 12:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 13:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 14:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 15:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 16:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 17:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 18:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 19:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 20:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 21:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 22:00:00,0.0
co2,CNOR,Trans:NORD,2019-04-03 23:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 00:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 01:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 02:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 03:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 04:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 05:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 06:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 07:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 08:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 09:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 10:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 11:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 12:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 13:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 14:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 15:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 16:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 17:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 18:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 19:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 20:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 21:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 22:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-01 23:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 00:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 01:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 02:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 03:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 04:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 05:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 06:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 07:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 08:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 09:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 10:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 11:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 12:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 13:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 14:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 15:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 16:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 17:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 18:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 19:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 20:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 21:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 22:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-02 23:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 00:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 01:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 02:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 03:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 04:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 05:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 06:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 07:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 08:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 09:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 10:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 11:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 12:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 13:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 14:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 15:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 16:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 17:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 18:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 19:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 20:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 21:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 22:00:00,0.0
co2,CNOR,Trans:SARD,2019-04-03 23:00:00,0.0
co2,CNOR,WTE_PP_ex,2019-04-01 00:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 01:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 02:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 03:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 04:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 05:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 06:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 07:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 08:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 09:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 10:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 11:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 12:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 13:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 14:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 15:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 16:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 17:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 18:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 19:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 20:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 21:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 22:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-01 23:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 00:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 01:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 02:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 03:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 04:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 05:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 06:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 07:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 08:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 09:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 10:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 11:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 12:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 13:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 14:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 15:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 16:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 17:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 18:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 19:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 20:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 21:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 22:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-02 23:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 00:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 01:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 02:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 03:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 04:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 05:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 06:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 07:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 08:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 09:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 10:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 11:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 12:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 13:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 14:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 15:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 16:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 17:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 18:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 19:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 20:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 21:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 22:00:00,12765.000000000002
co2,CNOR,WTE_PP_ex,2019-04-03 23:00:00,12765.000000000002
co2,CSUD,Bio_PP_ex,2019-04-01 00:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 01:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 02:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 03:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 04:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 05:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 06:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 07:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 08:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 09:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 10:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 11:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 12:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 13:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 14:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 15:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 16:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 17:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 18:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 19:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 20:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 21:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 22:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-01 23:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 00:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 01:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 02:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 03:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 04:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 05:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 06:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 07:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 08:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 09:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 10:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 11:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 12:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 13:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 14:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 15:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 16:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 17:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 18:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 19:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 20:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 21:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 22:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-02 23:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 00:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 01:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 02:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 03:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 04:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 05:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 06:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 07:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 08:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 09:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 10:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 11:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 12:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 13:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 14:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 15:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 16:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 17:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 18:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 19:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 20:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 21:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 22:00:00,0.0
co2,CSUD,Bio_PP_ex,2019-04-03 23:00:00,0.0
co2,CSUD,CCGT_PP_ex,2019-04-01 00:00:00,468633.94387538475
co2,CSUD,CCGT_PP_ex,2019-04-01 01:00:00,343399.3233460597
co2,CSUD,CCGT_PP_ex,2019-04-01 02:00:00,255470.3762367947
co2,CSUD,CCGT_PP_ex,2019-04-01 03:00:00,239018.02249496485
co2,CSUD,CCGT_PP_ex,2019-04-01 04:00:00,292113.8474354203
co2,CSUD,CCGT_PP_ex,2019-04-01 05:00:00,499351.86028232385
co2,CSUD,CCGT_PP_ex,2019-04-01 06:00:00,575922.2889349761
co2,CSUD,CCGT_PP_ex,2019-04-01 07:00:00,611022.4573764481
co2,CSUD,CCGT_PP_ex,2019-04-01 08:00:00,482684.46711571194
co2,CSUD,CCGT_PP_ex,2019-04-01 09:00:00,0.0
co2,CSUD,CCGT_PP_ex,2019-04-01 10:00:00,0.0
co2,CSUD,CCGT_PP_ex,2019-04-01 11:00:00,0.0
co2,CSUD,CCGT_PP_ex,2019-04-01 12:00:00,0.0
co2,CSUD,CCGT_PP_ex,2019-04-01 13:00:00,0.0
co2,CSUD,CCGT_PP_ex,2019-04-01 14:00:00,0.0
co2,CSUD,CCGT_PP_ex,2019-04-01 15:00:00,462433.40231917397
co2,CSUD,CCGT_PP_ex,2019-04-01 16:00:00,635480.5523904639
co2,CSUD,CCGT_PP_ex,2019-04-01 17:00:00,741252.5846057439
co2,CSUD,CCGT_PP_ex,2019-04-01 18:00:00,968738.772630976
co2,CSUD,CCGT_PP_ex,2019-04-01 19:00:00,993945.9047776802
co2,CSUD,CCGT_PP_ex,2019-04-01 20:00:00,820010.731389968
co2,CSUD,CCGT_PP_ex,2019-04-01 21:00:00,644712.358310672
co2,CSUD,CCGT_PP_ex,2019-04-01 22:00:00,612956.8658565921
co2,CSUD,CCGT_PP_ex,2019-04-01 23:00:00,462165.90938801604
co2,CSUD,CCGT_PP_ex,2019-04-02 00:00:00,353087.43062540796
co2,CSUD,CCGT_PP_ex,2019-04-02 01:00:00,195418.784163456
co2,CSUD,CCGT_PP_ex,2019-04-02 02:00:00,137955.6696299841
co2,CSUD,CCGT_PP_ex,2019-04-02 03:00:00,153990.32674958408
co2,CSUD,CCGT_PP_ex,2019-04-02 04:00:00,192745.36606928002
co2,CSUD,CCGT_PP_ex,2019-04-02 05:00:00,256043.88271603195
co2,CSUD,CCGT_PP_ex,2019-04-02 06:00:00,305033.117624896
co2,CSUD,CCGT_PP_ex,2019-04-02 07:00:00,432355.99524963193
co2,CSUD,CCGT_PP_ex,2019-04-02 08:00:00,435329.2482875999
co2,CSUD,CCGT_PP_ex,2019-04-02 09:00:00,240577.940538765
co2,CSUD,CCGT_PP_ex,2019-04-02 10:00:00,0.0
co2,CSUD,CCGT_PP_ex,2019-04-02 11:00:00,0.0
co2,CSUD,CCGT_PP_ex,2019-04-02 12:00:00,0.0
co2,CSUD,CCGT_PP_ex,2019-04-02 13:00:00,0.0
co2,CSUD,CCGT_PP_ex,2019-04-02 14:00:00,0.0
co2,CSUD,CCGT_PP_ex,2019-04-02 15:00:00,1318.6725669417604
co2,CSUD,CCGT_PP_ex,2019-04-02 16:00:00,375638.3461477514
co2,CSUD,CCGT_PP_ex,2019-04-02 17:00:00,719265.9098183106
co2,CSUD,CCGT_PP_ex,2019-04-02 18:00:00,875742.455829392
co2,CSUD,CCGT_PP_ex,2019-04-02 19:00:00,866843.6080163041
co2,CSUD,CCGT_PP_ex,2019-04-02 20:00:00,746552.19964976
co2,CSUD,CCGT_PP_ex,2019-04-02 21:00:00,614830.5320429278
co2,CSUD,CCGT_PP_ex,2019-04-02 22:00:00,471279.69901756797
co2,CSUD,CCGT_PP_ex,2019-04-02 23:00:00,186201.86350794608
co2,CSUD,CCGT_PP_ex,2019-04-03 00:00:00,49574.962428282575
co2,CSUD,CCGT_PP_ex,2019-04-03 01:00:00,0.0
co2,CSUD,CCGT_PP_ex,2019-04-03 02:00:00,50530.053210977516
co2,CSUD,CCGT_PP_ex,2019-04-03 03:00:00,103075.84350433887
co2,CSUD,CCGT_PP_ex,2019-04-03 04:00:00,304410.710762
co2,CSUD,CCGT_PP_ex,2019-04-03 05:00:00,666009.521012784
co2,CSUD,CCGT_PP_ex,2019-04-03 06:00:00,1004968.1584347358
co2,CSUD,CCGT_PP_ex,2019-04-03 07:00:00,1361887.48132768
co2,CSUD,CCGT_PP_ex,2019-04-03 08:00:00,1343661.1104319042
co2,CSUD,CCGT_PP_ex,2019-04-03 09:00:00,1339156.657457312
co2,CSUD,CCGT_PP_ex,2019-04-03 10:00:00,1023966.5555129724
co2,CSUD,CCGT_PP_ex,2019-04-03 11:00:00,693823.3148845809
co2,CSUD,CCGT_PP_ex,2019-04-03 12:00:00,531677.6144648611
co2,CSUD,CCGT_PP_ex,2019-04-03 13:00:00,548198.8649241973
co2,CSUD,CCGT_PP_ex,2019-04-03 14:00:00,805220.971590672
co2,CSUD,CCGT_PP_ex,2019-04-03 15:00:00,844837.54871696
